ID,type,actor,action,author
18GTaM5QuebS1WLP5x-m-0pTxQmcJM_aIt7rRXZMFr0A,spreadsheet,olga.jerofejeva,Edited,elina.ardla
1iKBbkWMqV7vHvKA3nfdt5rNrcHypFq6ngpldVZyLSD0,spreadsheet,olga.jerofejeva,Edited,natalja.beljakova
1CFfUqITINFIvFzCgThRrfnQKE8FeN8lLCGzjEmK3MQI,spreadsheet,olga.jerofejeva,Edited,natalja.beljakova
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,elina.ardla,Edited,margarita.seppel
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,arendusjuht,Edited,margarita.seppel
1TThuR0ORPuNHkDlVXibWgvIt0Sgfi0Q11pLndvqNSgg,spreadsheet,elena.zavora,Edited,arendusjuht
1DZBsN4z0pxf_fmQ9bJ48dR_SdCrWgz6yDy-FUc8J3gk,spreadsheet,darja.lopatina,Edited,ljudmilla.rozhdestvenskaja
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1ACZwez4JxspuKQnRUN88-YvIMFYDFG7iSYgocM_MUoc,spreadsheet,julia.gristsenko,Edited,natalja.jekimova
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,elina.ardla,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1TThuR0ORPuNHkDlVXibWgvIt0Sgfi0Q11pLndvqNSgg,spreadsheet,elena.zavora,Edited,arendusjuht
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,elina.ardla,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1TThuR0ORPuNHkDlVXibWgvIt0Sgfi0Q11pLndvqNSgg,spreadsheet,elena.zavora,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1XrbK7CTupA4a-2X7qJ5Lv_uzesdCeLTtoRNnIcHM1Jk,spreadsheet,elena.zavora,Edited,ljudmilla.rozhdestvenskaja
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1Wt1GIQmCxvBMLKnvGKZLd5sbJzU6F8S_Onn-CfV5Bvs,spreadsheet,arendusjuht,Edited,direktor
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1Wt1GIQmCxvBMLKnvGKZLd5sbJzU6F8S_Onn-CfV5Bvs,spreadsheet,arendusjuht,Edited,direktor
1aDSaLeu9FAiXOdiipV7XL_AyvkkFuMezMXlhdLBU7Es,spreadsheet,ljudmilla.rozhdestvenskaja,Edited,helen.vanganen
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,natalia.vilbaste,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1aDSaLeu9FAiXOdiipV7XL_AyvkkFuMezMXlhdLBU7Es,spreadsheet,ljudmilla.rozhdestvenskaja,Edited,helen.vanganen
1aDSaLeu9FAiXOdiipV7XL_AyvkkFuMezMXlhdLBU7Es,spreadsheet,julia.ratsinskaja,Edited,helen.vanganen
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,arendusjuht,Edited,ljudmilla.rozhdestvenskaja
1Lyv5A9_rV0kdYkebBOuanKrpkt6woO9Bt0aCY4A-HIc,spreadsheet,valeria.land,Edited,vitalina.protsenko
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1TThuR0ORPuNHkDlVXibWgvIt0Sgfi0Q11pLndvqNSgg,spreadsheet,elena.zavora,Edited,arendusjuht
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,arendusjuht,Edited,ljudmilla.rozhdestvenskaja
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1TThuR0ORPuNHkDlVXibWgvIt0Sgfi0Q11pLndvqNSgg,spreadsheet,elena.zavora,Edited,arendusjuht
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1Wt1GIQmCxvBMLKnvGKZLd5sbJzU6F8S_Onn-CfV5Bvs,spreadsheet,arendusjuht,Edited,direktor
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
16lng4XQD3pMRYvb-B_Psb9m8Gjpz_RUOma-eEidBSwE,spreadsheet,dmitri.robakov,Edited,ljudmilla.rozhdestvenskaja
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1IS8R7zRd0iRlwDVs-bUQnlObXxlz-biPdAMf5RmcNW0,spreadsheet,anna.dovgun,Edited,ljudmilla.rozhdestvenskaja
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1IS8R7zRd0iRlwDVs-bUQnlObXxlz-biPdAMf5RmcNW0,spreadsheet,anna.dovgun,Edited,ljudmilla.rozhdestvenskaja
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1hYA8j0UclxFIA5EAbqKC5qbWFULrt0aBn3SE971MODg,spreadsheet,helen.vanganen,Edited,natalia.vilbaste
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,helen.vanganen,Edited,margarita.seppel
1BSprzTB1uuBRvq7RbCVOYjFm9uqZJv6tagz5N_OZ1oU,spreadsheet,helen.vanganen,Edited,arendusjuht
1vVZr6RMIO5FRZaAFGn4WSVEHZjZW-prLKR0UM_9Wadk,spreadsheet,julia.ratsinskaja,Edited,larissa.repihha
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,valentin.zaitsev,Edited,margarita.seppel
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1RMIKmvlwkFx4uFsjeiedtB0JErgfeAHoIKrjNC5if68,spreadsheet,irina.haitina,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,valentin.zaitsev,Edited,margarita.seppel
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
18GTaM5QuebS1WLP5x-m-0pTxQmcJM_aIt7rRXZMFr0A,spreadsheet,olga.pilate,Edited,elina.ardla
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
16lng4XQD3pMRYvb-B_Psb9m8Gjpz_RUOma-eEidBSwE,spreadsheet,dmitri.robakov,Edited,ljudmilla.rozhdestvenskaja
1fe-w7QPiP32O5DMYnrPyw5MIHgtI8XcrvTKfj7CAzt0,spreadsheet,julia.gristsenko,Edited,arendusjuht
1vVZr6RMIO5FRZaAFGn4WSVEHZjZW-prLKR0UM_9Wadk,spreadsheet,julia.ratsinskaja,Edited,larissa.repihha
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,valentin.zaitsev,Edited,margarita.seppel
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1TThuR0ORPuNHkDlVXibWgvIt0Sgfi0Q11pLndvqNSgg,spreadsheet,larissa.repihha,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,valentin.zaitsev,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,valentin.zaitsev,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,anzela.filippova,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,anzela.filippova,Edited,margarita.seppel
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,huvijuht,Edited,margarita.seppel
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1ACZwez4JxspuKQnRUN88-YvIMFYDFG7iSYgocM_MUoc,spreadsheet,julia.gristsenko,Edited,natalja.jekimova
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
18dYaaAjx9V5jSLDxKdHCj8kaGx99-8FoVMi7d7CDNtY,spreadsheet,inna.kauts,Edited,arendusjuht
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1XrbK7CTupA4a-2X7qJ5Lv_uzesdCeLTtoRNnIcHM1Jk,spreadsheet,elena.zavora,Edited,ljudmilla.rozhdestvenskaja
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1akkm0IqJYOAi8DITCdRfTa3UGRIBtO9u77xxePSZJJY,spreadsheet,anzela.filippova,Edited,margarita.seppel
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,huvijuht,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
18dYaaAjx9V5jSLDxKdHCj8kaGx99-8FoVMi7d7CDNtY,spreadsheet,inna.kauts,Edited,arendusjuht
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,inna.kauts,Edited,arendusjuht
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,huvijuht,Edited,arendusjuht
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,irina.korzun,Edited,arendusjuht
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,huvijuht,Edited,arendusjuht
1XrbK7CTupA4a-2X7qJ5Lv_uzesdCeLTtoRNnIcHM1Jk,spreadsheet,elena.zavora,Edited,ljudmilla.rozhdestvenskaja
1queOViX5Hk9mSk0P5hn9oIHCpDO3XFUpX-i69sEEe8I,spreadsheet,direktor,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1abEFFmOWuI31N-TiFbdW67FCFbJP4rhtzVG85qoKyJI,spreadsheet,inna.kauts,Edited,ljudmilla.rozhdestvenskaja
18dYaaAjx9V5jSLDxKdHCj8kaGx99-8FoVMi7d7CDNtY,spreadsheet,inna.kauts,Edited,arendusjuht
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1OoxmofoXypUvOCqiXSgIAwA5zuZeaIDCe3hdVMvgm80,spreadsheet,valentin.zaitsev,Edited,margarita.seppel
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,elena.zavora,Edited,arendusjuht
18dYaaAjx9V5jSLDxKdHCj8kaGx99-8FoVMi7d7CDNtY,spreadsheet,inna.kauts,Edited,arendusjuht
1OixSKCwNmiB6sgoQw_bQcUjijfX7uw_5IOCiog8EAjs,spreadsheet,elen.vaino,Edited,arendusjuht
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1z9vSIHLWn4CFlDr81EaorwRhXM00PpR8IOLNICC15pg,spreadsheet,irina.meshkova,Edited,elena.zavora
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,huvijuht,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1EvfEk754ZzfQbvISUr0rmk-_DRxMQ-YARwoV9fjl2CI,spreadsheet,huvijuht,Edited,arendusjuht
1UFoH4YSyWngkZrhPKyB9sTFOFEEJ-1pUP0d-EgveJYs,spreadsheet,vladimir.grigorjev,Edited,marina.baranjuk
1zolmPoEe3FgYUqsu1pz9YUMTCC2XoZ4ZVD_y97xxa9M,spreadsheet,marina.baranjuk,Edited,elena.zavora
16lng4XQD3pMRYvb-B_Psb9m8Gjpz_RUOma-eEidBSwE,spreadsheet,inna.kovylina,Edited,ljudmilla.rozhdestvenskaja
1BZrlh8niVv8h115U9-P1D0gHOAtInlfwMwGFhCNVgIE,spreadsheet,darja.lopatina,Edited,arendusjuht
1sklTmde8griKfGIrgZd_4AbdZVzi0KmSgR3_SFIy7XA,spreadsheet,arendusjuht,Edited,elen.vaino
